Date,VALE3 BS Equity,PETR4 BS Equity,ITUB4 BS Equity,PETR3 BS Equity,BBDC4 BS Equity,ELET3 BS Equity,BBAS3 BS Equity,ABEV3 BS Equity,WEGE3 BS Equity,ITSA4 BS Equity,RADL3 BS Equity,GGBR4 BS Equity,SBSP3 BS Equity,UGPA3 BS Equity,BBDC3 BS Equity,VIVT3 BS Equity,CMIG4 BS Equity,BRFS3 BS Equity,CPLE6 BS Equity,CCRO3 BS Equity,EMBR3 BS Equity,NTCO3 BS Equity,TIMS3 BS Equity,ELET6 BS Equity,EGIE3 BS Equity,GOAU4 BS Equity,CSNA3 BS Equity,CPFE3 BS Equity,BRAP4 BS Equity,BRKM5 BS Equity,USIM5 BS Equity,ALPA4 BS Equity,GOLL4 BS Equity
2012-02-20,42.93,24.05,13.765,25.36,10.979,19.353,28.0,13.382,2.848,5.663,3.01,16.876,21.507,18.755,9.297,46.5,13.42,35.96,4.164,13.89,13.08,20.723,9.89,27.37,24.4,22.248,17.5,26.044,14.506,15.5,11.779,8.835,14.96
2012-02-21,42.93,24.05,13.765,25.36,10.979,19.353,28.0,13.382,2.848,5.663,3.01,16.876,21.507,18.755,9.297,46.5,13.42,35.96,4.164,13.89,13.08,20.723,9.89,27.37,24.4,22.248,17.5,26.044,14.506,15.5,11.779,8.835,14.96
2012-02-22,43.0,23.89,13.641,25.36,10.976,18.953,28.0,13.248,2.825,5.635,3.029,16.895,21.4,19.25,9.258,47.45,13.539,35.31,4.17,14.25,13.13,20.763,10.06,26.92,24.576,22.426,17.66,25.76,14.53,15.6,11.789,8.835,14.49
2012-02-23,43.86,23.92,13.554,25.35,10.805,18.573,27.75,13.246,2.855,5.583,3.088,16.771,21.06,18.825,9.169,46.45,13.636,34.76,4.166,13.7,13.01,20.568,10.17,26.16,24.232,22.158,17.56,25.713,14.637,15.5,11.671,8.896,14.4
2012-02-24,44.09,24.48,13.517,25.95,10.823,18.963,27.35,13.591,2.865,5.559,3.11,16.933,21.367,19.05,9.173,46.1,13.539,34.91,4.2,13.7,12.99,20.683,10.44,26.77,24.08,22.465,17.59,25.978,14.698,15.54,11.661,8.896,14.32
2012-02-27,43.62,24.35,13.37,25.55,10.712,18.493,27.01,13.699,2.834,5.517,3.125,16.648,21.25,19.115,9.13,46.22,13.438,35.45,4.248,13.62,12.75,19.848,10.11,26.04,24.248,22.119,17.45,25.987,14.698,15.11,11.494,9.064,14.36
2012-02-28,44.08,24.33,13.735,25.65,10.944,18.543,27.57,13.671,2.808,5.635,3.212,16.8,21.187,19.33,9.372,46.7,13.79,35.39,4.288,13.76,12.6,19.733,10.15,26.22,24.24,22.238,17.57,25.94,14.739,15.69,11.553,9.256,15.19
2012-02-29,43.55,24.31,13.817,25.7,11.118,18.673,27.65,13.811,2.825,5.663,3.215,17.095,21.617,19.495,9.497,46.7,13.71,35.9,4.323,13.72,12.8,20.243,10.39,26.12,24.304,22.624,17.51,26.158,14.825,15.58,11.455,9.412,14.99
2012-03-01,44.05,24.88,13.967,26.2,11.265,18.573,28.07,13.671,2.837,5.758,3.202,17.295,21.667,19.925,9.59,46.36,13.999,35.81,4.47,14.0,12.9,20.873,10.28,25.99,24.584,23.099,17.76,26.328,14.862,15.88,11.71,9.647,14.45
2012-03-02,44.45,25.3,14.155,26.6,11.428,18.873,28.6,13.831,2.919,5.838,3.24,17.486,22.257,19.75,9.729,47.39,13.929,35.28,4.552,13.91,12.99,20.713,10.5,26.3,24.592,23.465,18.23,26.328,14.923,16.3,11.976,9.731,14.5
2012-03-05,43.15,24.59,13.949,25.82,11.265,18.983,28.65,13.865,2.904,5.776,3.229,17.181,22.143,19.705,9.604,46.7,14.207,35.0,4.435,13.63,12.8,20.448,10.29,26.53,25.152,23.267,18.02,26.734,14.616,15.8,12.31,9.839,14.38
2012-03-06,41.06,23.75,13.479,24.84,10.976,18.583,28.15,13.771,2.851,5.611,3.135,16.343,21.8,19.395,9.372,46.43,13.744,34.6,4.385,14.0,12.37,20.368,9.97,25.91,25.856,22.03,17.49,27.027,14.121,14.92,11.946,9.767,14.1
2012-03-07,41.0,23.98,13.761,25.05,11.229,18.763,28.55,14.175,2.901,5.701,3.169,16.286,21.967,19.55,9.629,46.85,13.643,35.23,4.375,14.32,12.51,20.923,10.26,26.25,25.984,21.97,17.43,26.517,13.818,14.92,11.681,10.008,14.1
2012-03-08,41.15,24.09,14.2,25.08,11.404,18.453,28.63,14.391,2.914,5.838,3.198,16.571,22.13,19.78,9.846,47.8,13.981,36.1,4.41,14.64,12.78,20.933,10.55,25.85,25.6,22.307,17.67,26.753,13.777,15.04,11.809,10.146,14.75
2012-03-09,41.11,23.71,14.426,24.87,11.607,18.293,28.73,14.725,2.873,5.894,3.24,17.01,22.1,19.9,9.996,48.53,14.406,36.5,4.385,14.43,13.01,20.673,10.77,25.71,26.088,22.812,17.94,27.538,13.777,15.15,11.809,10.2,14.46
2012-03-12,40.62,23.43,14.196,24.68,11.528,18.323,28.85,14.911,2.892,5.819,3.285,17.019,22.05,19.95,9.907,48.97,14.389,37.0,4.31,14.26,13.2,20.468,10.41,25.85,26.496,23.099,17.81,27.698,13.671,14.9,11.966,9.857,14.25
2012-03-13,42.7,24.43,14.362,25.65,11.724,18.693,29.61,15.047,2.914,5.876,3.325,17.905,22.66,20.33,10.085,50.4,14.869,37.5,4.45,14.37,13.4,21.043,10.53,26.21,26.136,24.218,18.55,27.67,14.195,15.44,12.507,9.911,14.84
2012-03-14,42.3,24.83,14.418,25.77,11.706,18.313,29.0,14.981,2.964,5.899,3.267,18.21,22.683,20.35,10.046,50.31,14.862,38.2,4.46,14.38,13.84,20.998,10.72,25.45,26.032,24.218,19.1,27.528,14.227,15.48,13.165,9.749,14.71
2012-03-15,42.7,24.22,14.444,25.1,11.767,17.513,28.6,14.789,2.988,5.909,3.263,18.219,22.743,20.16,10.032,49.4,14.723,38.25,4.42,14.4,13.8,20.803,10.81,24.3,26.52,24.188,19.25,27.178,14.322,15.43,13.303,9.755,15.15
2012-03-16,42.97,24.35,14.493,25.2,11.796,17.893,28.88,14.651,2.925,5.937,3.173,18.257,22.25,19.97,10.103,49.84,14.517,37.75,4.383,14.5,13.83,20.108,11.11,24.15,25.96,23.96,19.43,27.018,14.473,15.52,13.382,9.617,14.57
2012-03-19,43.27,24.51,14.456,25.25,11.685,17.743,28.74,14.921,2.959,5.913,3.269,18.238,22.607,19.945,9.975,50.8,14.779,38.18,4.403,14.6,13.82,20.168,11.27,24.02,26.448,24.356,19.34,26.791,14.592,15.29,13.49,9.497,14.6
2012-03-20,42.61,24.27,14.238,24.88,11.521,17.633,28.66,15.087,2.904,5.833,3.269,17.838,22.5,19.625,9.853,50.0,14.765,37.25,4.345,14.55,13.65,19.723,11.15,24.02,26.16,23.842,19.25,26.469,14.367,15.12,13.411,9.647,14.4
2012-03-21,42.45,24.11,14.155,24.75,11.546,17.303,28.15,15.136,2.953,5.776,3.327,17.6,22.483,20.155,9.836,50.8,14.817,36.79,4.35,14.9,14.2,19.758,11.37,23.31,26.32,23.396,18.54,26.706,14.293,15.07,12.88,9.827,13.87
2012-03-22,41.57,23.8,13.761,24.34,11.507,17.243,27.24,15.39,2.876,5.597,3.26,17.067,22.7,20.005,9.853,49.9,14.591,36.55,4.375,14.83,14.08,20.133,11.28,23.64,26.28,22.931,18.0,26.469,14.092,14.8,12.713,9.617,13.53
2012-03-23,41.55,23.7,13.63,24.42,11.671,17.423,26.73,15.444,2.895,5.564,3.24,17.686,22.43,20.05,10.003,48.89,14.462,35.9,4.408,14.8,14.17,20.353,11.3,23.79,26.272,23.554,18.14,26.299,13.965,14.62,12.88,9.497,13.31
2012-03-26,42.11,24.21,13.87,24.98,11.785,17.433,27.4,16.01,2.959,5.644,3.385,17.905,22.917,20.05,10.049,50.1,15.078,37.09,4.475,15.15,14.56,20.863,11.61,24.0,26.104,23.97,18.3,26.545,14.15,14.88,12.733,9.797,12.81
2012-03-27,42.41,23.8,13.881,24.65,11.753,17.553,27.32,15.81,2.981,5.658,3.413,17.495,22.923,20.245,9.871,50.5,15.357,37.15,4.319,15.5,14.47,20.898,11.66,24.04,26.4,23.396,17.89,26.611,14.215,14.9,11.995,9.707,13.14
2012-03-28,41.6,23.39,13.517,24.17,11.5,17.583,26.93,15.12,2.966,5.512,3.394,16.933,23.133,20.1,9.836,49.51,15.304,37.06,4.207,15.0,14.4,20.068,11.65,23.95,26.28,22.644,17.35,26.337,14.047,14.3,11.809,9.683,12.47
2012-03-29,42.16,23.32,13.378,24.16,11.421,17.273,26.36,15.222,2.93,5.427,3.346,17.057,23.167,20.0,9.743,50.69,15.217,37.2,4.16,14.83,14.5,20.293,11.63,23.72,26.16,22.931,17.34,26.186,14.125,14.52,11.818,9.599,12.4
2012-03-30,42.9,23.35,13.115,24.3,11.364,17.133,25.95,15.1,2.929,5.309,3.413,16.629,23.22,20.0,9.736,50.98,15.186,36.0,4.275,14.78,14.64,19.848,11.65,23.71,26.176,22.267,17.22,25.95,14.272,14.45,11.809,9.491,12.19
2012-04-02,44.01,23.23,13.254,24.33,11.396,17.373,25.85,15.41,2.914,5.356,3.5,17.19,24.55,20.15,9.729,51.5,15.774,36.01,4.435,15.31,14.7,20.068,11.8,24.09,26.88,22.98,17.55,26.829,14.555,15.15,12.133,9.617,12.04
2012-04-03,43.02,22.55,13.048,23.62,11.297,16.694,25.72,15.39,2.907,5.304,3.475,16.838,23.837,20.5,9.64,51.69,15.687,35.8,4.334,15.49,14.6,20.268,11.95,22.75,25.944,22.604,17.16,26.262,14.412,14.89,11.887,9.587,11.84
2012-04-04,42.17,21.76,12.646,22.99,11.012,16.794,24.2,14.991,2.858,5.125,3.442,16.429,23.233,20.28,9.322,50.75,15.6,35.21,4.37,15.5,15.3,20.118,11.65,22.79,25.48,22.238,16.83,26.129,14.125,14.41,11.868,9.521,11.39
2012-04-05,42.06,22.0,12.39,23.06,10.94,16.474,24.13,14.921,2.868,5.05,3.462,16.505,23.75,20.25,9.312,51.0,15.931,35.01,4.394,15.65,15.45,20.118,11.9,22.45,25.6,22.396,16.88,26.63,14.117,14.49,11.848,9.406,11.3
2012-04-06,42.06,22.0,12.39,23.06,10.94,16.474,24.13,14.921,2.868,5.05,3.462,16.505,23.75,20.25,9.312,51.0,15.931,35.01,4.394,15.65,15.45,20.118,11.9,22.45,25.6,22.396,16.88,26.63,14.117,14.49,11.848,9.406,11.3
2012-04-09,41.62,21.59,12.203,22.57,10.883,16.164,24.08,14.881,2.84,4.993,3.385,16.257,23.567,20.005,9.23,50.86,15.886,34.9,4.296,15.24,15.35,19.998,11.67,22.31,25.672,21.98,16.76,26.365,13.986,14.57,11.691,9.316,11.03
2012-04-10,41.24,21.19,11.955,22.16,10.865,15.884,24.23,15.027,2.87,4.884,3.375,16.029,23.02,19.825,9.233,51.5,16.025,34.65,4.33,15.0,15.3,20.748,11.61,22.05,26.048,21.762,16.54,26.564,13.908,14.04,11.415,9.316,11.04
2012-04-11,41.24,21.35,11.921,22.35,10.933,15.724,24.59,15.45,2.868,4.851,3.365,16.076,22.833,20.0,9.265,51.5,16.245,34.3,4.35,14.97,15.83,20.903,11.46,22.1,26.136,21.733,16.55,25.808,13.838,13.85,11.248,9.16,10.68
2012-04-12,43.86,22.01,12.375,23.02,11.158,16.104,25.18,15.62,2.877,5.05,3.5,16.743,23.3,20.42,9.493,49.98,16.258,34.27,4.39,15.1,16.0,21.773,11.7,22.58,26.64,22.525,17.0,25.43,14.616,14.27,11.189,9.905,10.96
2012-04-13,43.8,21.67,11.895,22.44,10.933,15.814,24.5,15.76,2.879,4.866,3.577,16.552,23.05,20.0,9.301,49.84,15.966,33.85,4.423,15.07,15.95,20.998,11.51,22.15,26.48,22.129,16.69,24.579,14.629,13.92,11.051,9.737,10.51
2012-04-16,42.16,21.51,11.809,22.37,10.876,15.644,23.91,15.606,2.896,4.856,3.635,16.419,23.13,20.2,9.294,49.3,16.018,34.1,4.38,15.25,16.07,21.498,11.29,21.81,26.4,22.069,16.56,24.295,14.575,13.86,11.081,9.941,10.25
2012-04-17,43.06,21.58,11.827,22.36,10.897,16.834,23.38,15.878,2.959,4.856,3.558,16.667,22.917,20.65,9.301,48.89,15.931,34.81,4.39,15.47,16.04,22.098,11.0,22.0,26.16,22.396,16.92,24.22,14.809,14.45,11.504,9.857,11.38
2012-04-18,43.5,21.76,11.756,22.72,10.883,16.334,23.76,16.188,2.988,4.814,3.744,17.276,23.337,21.29,9.244,49.7,16.471,34.25,4.5,15.21,16.21,21.848,11.25,22.08,25.96,23.238,17.27,24.295,14.837,15.1,11.769,10.032,10.51
2012-04-19,43.18,21.45,11.842,22.34,10.844,16.064,23.83,16.27,3.003,4.856,3.846,16.981,23.533,21.4,9.151,49.45,16.572,34.81,4.513,15.2,16.53,21.843,11.07,22.08,26.184,23.05,16.98,24.172,14.866,14.7,11.523,9.977,10.35
2012-04-20,43.08,21.46,12.101,22.38,10.833,15.844,24.1,16.55,2.994,4.955,3.904,17.048,23.767,21.425,9.101,49.5,16.628,34.95,4.534,15.05,16.16,21.998,11.09,22.15,26.328,22.921,16.86,24.116,14.78,14.75,11.455,10.074,10.27
2012-04-23,42.8,21.28,11.936,22.15,10.833,16.154,23.78,16.39,2.959,4.88,3.894,16.514,23.063,21.5,9.158,48.41,16.68,34.5,4.553,14.95,15.96,21.768,11.07,22.48,26.784,22.347,16.6,23.908,14.743,14.53,11.169,10.098,9.78
2012-04-24,42.9,21.24,11.809,22.2,10.919,16.544,23.6,16.26,2.978,4.833,3.846,16.838,23.693,21.1,9.265,47.5,17.063,35.66,4.64,14.95,16.4,21.973,11.1,22.87,26.2,22.812,16.67,24.352,14.792,14.48,11.061,10.218,10.17
2012-04-25,42.28,21.13,11.114,22.07,10.637,16.334,23.04,16.4,2.959,4.559,3.865,16.952,23.87,21.325,9.016,47.65,17.167,35.44,4.775,14.95,16.3,22.623,11.09,22.68,26.24,23.01,16.87,24.806,14.588,14.55,11.081,10.062,10.11
2012-04-26,42.9,21.24,11.118,22.28,10.709,16.194,23.25,16.388,2.891,4.582,3.885,17.143,24.057,21.395,9.023,47.4,17.045,35.8,4.733,14.99,16.26,21.653,11.08,22.18,26.12,23.168,16.88,24.56,14.817,14.31,10.963,10.268,10.43
2012-04-27,42.62,20.93,11.151,22.1,10.726,16.144,23.54,16.35,2.981,4.599,3.962,16.952,24.537,21.75,9.201,47.78,16.847,35.84,4.659,14.94,16.33,21.863,11.26,22.75,26.072,22.832,16.97,25.118,14.702,14.18,10.835,10.281,10.15
2012-04-30,42.6,21.29,11.264,22.39,10.915,16.294,23.58,16.056,2.979,4.703,3.95,17.067,24.947,21.65,9.23,48.79,16.445,34.85,4.829,14.8,16.44,21.873,11.34,22.91,26.28,23.02,16.35,25.193,14.289,13.4,10.737,10.248,10.15
2012-05-01,42.6,21.29,11.264,22.39,10.915,16.294,23.58,16.056,2.979,4.703,3.95,17.067,24.947,21.65,9.23,48.79,16.445,34.85,4.829,14.8,16.44,21.873,11.34,22.91,26.28,23.02,16.35,25.193,14.289,13.4,10.737,10.248,10.15
2012-05-02,43.2,22.0,10.979,23.06,10.762,16.374,22.94,16.026,2.917,4.553,4.01,16.962,24.667,21.925,8.98,49.51,16.192,33.89,4.75,15.53,16.17,21.923,11.31,23.02,26.504,23.257,16.32,25.515,14.604,13.49,10.806,10.083,10.2
2012-05-03,42.76,21.4,10.964,22.34,10.691,16.104,22.6,16.098,2.966,4.589,4.038,16.543,25.107,21.45,8.873,48.69,15.679,34.03,4.613,15.31,16.27,22.288,10.65,22.41,26.712,22.406,16.0,24.976,14.596,13.55,10.619,10.003,10.02
2012-05-04,41.53,20.48,10.814,21.4,10.637,15.994,22.66,15.758,2.959,4.527,3.923,15.657,24.667,20.75,8.816,49.02,15.452,34.04,4.535,15.9,15.83,21.283,10.5,22.29,27.2,21.05,15.44,24.938,14.215,13.36,10.078,10.215,10.54
2012-05-07,41.5,20.58,10.889,21.5,10.584,16.184,22.87,16.078,2.973,4.548,3.846,15.743,24.783,20.55,8.802,49.25,15.879,33.99,4.623,16.2,16.09,21.458,10.72,22.25,27.952,21.416,15.21,24.768,14.129,13.42,10.029,10.182,10.95
2012-05-08,40.4,20.26,10.907,21.1,10.523,16.044,22.92,15.838,3.016,4.568,3.858,15.238,24.98,20.69,8.742,48.5,15.875,33.16,4.555,15.85,15.89,21.398,10.5,22.03,28.048,20.584,14.89,24.825,13.875,13.25,10.009,10.03,10.69
2012-05-09,40.3,20.16,10.746,20.98,10.459,16.024,22.35,15.63,3.003,4.49,4.019,15.324,25.053,20.65,8.713,49.88,15.805,33.16,4.637,15.5,15.89,21.378,10.45,21.92,27.992,20.663,15.1,24.607,13.802,13.15,10.009,9.765,10.12
2012-05-10,40.31,19.92,10.75,20.78,10.498,16.274,22.33,15.556,3.025,4.485,4.073,15.695,25.333,21.0,8.766,49.15,15.853,33.8,4.639,15.78,15.85,21.293,10.65,21.9,28.0,21.257,15.12,24.862,13.822,12.55,10.186,9.626,10.05
2012-05-11,39.1,19.53,10.892,20.39,10.502,16.194,22.26,15.398,3.031,4.563,3.944,15.819,25.333,20.9,8.802,47.95,15.953,33.85,4.601,15.65,15.5,21.498,10.78,21.61,28.208,21.198,14.56,24.862,13.495,12.26,10.176,9.421,10.27
2012-05-14,38.45,18.9,10.663,19.81,10.281,15.724,21.3,15.446,2.966,4.397,3.823,15.419,24.5,20.76,8.595,47.2,15.169,33.2,4.455,15.4,15.37,20.808,10.66,21.01,27.8,20.366,14.29,23.945,13.142,11.92,9.872,9.058,9.45
2012-05-15,38.16,18.49,10.693,19.28,10.195,15.654,20.52,15.528,2.966,4.402,3.779,15.095,23.813,20.585,8.41,47.0,14.873,32.6,4.441,15.27,15.3,20.248,10.67,20.96,27.2,19.822,13.8,23.955,13.114,11.82,9.783,9.19,9.44
2012-05-16,37.1,19.29,10.442,19.98,10.017,16.034,20.4,15.438,2.963,4.288,3.731,15.095,23.84,20.22,8.374,47.5,14.952,32.99,4.605,15.3,15.1,20.673,10.51,21.3,27.76,20.0,13.56,24.446,12.811,11.79,9.881,8.992,9.48
2012-05-17,35.83,18.43,10.156,19.2,9.579,15.844,19.4,15.394,2.959,4.163,3.558,14.762,23.04,19.69,8.146,47.0,14.782,32.6,4.427,15.62,14.8,20.148,10.1,21.03,27.6,19.307,13.29,24.059,12.344,10.95,9.35,8.562,9.45
2012-05-18,36.68,19.07,10.209,19.78,9.64,15.604,20.15,15.344,2.959,4.241,3.615,14.829,23.15,19.795,8.221,47.9,15.021,32.2,4.396,15.42,14.81,20.608,10.1,20.8,27.68,19.257,13.13,23.974,12.606,10.91,9.232,8.727,9.73
2012-05-21,37.85,20.4,10.768,21.22,10.32,13.895,21.37,15.338,2.959,4.496,3.673,16.0,23.283,20.5,8.692,46.56,15.148,32.75,4.334,16.1,15.07,20.748,10.22,18.45,27.328,20.624,13.91,23.161,12.856,11.18,9.577,8.754,9.95
2012-05-22,37.38,19.71,10.723,20.53,10.317,13.625,21.41,15.496,2.97,4.423,3.658,15.676,23.74,20.475,8.745,46.99,15.313,32.8,4.369,15.44,15.0,20.998,10.15,18.06,27.2,20.347,13.94,23.284,12.762,11.16,9.36,8.793,9.32
2012-05-23,37.68,19.23,10.708,20.02,10.199,13.235,20.51,15.098,2.959,4.402,3.513,15.552,23.24,19.925,8.66,45.01,15.213,32.05,4.249,15.39,14.85,20.498,9.82,17.62,27.2,20.149,13.45,22.915,12.774,11.16,9.242,8.727,8.96
2012-05-24,37.25,18.7,10.558,19.49,10.106,13.125,20.62,15.158,2.959,4.34,3.517,15.238,23.5,19.65,8.478,44.4,15.187,31.93,4.21,14.86,14.61,20.348,9.58,17.31,27.4,19.812,13.19,22.792,12.667,11.17,9.046,8.694,8.46
2012-05-25,36.55,18.64,10.686,19.32,10.213,12.875,20.8,15.056,2.996,4.402,3.529,15.381,23.1,19.575,8.585,45.67,14.908,31.65,4.139,14.88,14.26,20.898,9.66,17.55,27.056,19.931,13.1,22.527,12.577,11.21,9.065,8.602,8.46
2012-05-28,36.88,18.79,10.716,19.5,10.138,13.225,20.61,15.118,3.009,4.413,3.585,15.571,23.333,19.95,8.553,45.4,15.017,32.79,4.2,15.22,14.7,20.693,10.09,17.93,27.424,20.366,13.12,23.095,12.688,11.26,9.114,8.608,8.65
2012-05-29,37.5,18.85,10.615,19.66,10.245,12.695,20.35,15.186,3.001,4.371,3.546,15.505,23.4,20.2,8.606,45.49,14.93,31.61,4.11,15.24,14.49,20.898,9.6,17.47,26.52,20.287,13.13,22.688,12.827,11.35,8.938,8.602,8.78
2012-05-30,37.28,18.35,10.558,19.21,10.345,12.985,19.92,15.228,2.988,4.309,3.529,15.314,23.07,20.0,8.663,43.72,15.061,30.72,3.992,15.38,14.29,21.203,9.83,17.9,26.472,19.772,13.13,22.65,12.749,11.06,8.751,8.35,8.4
2012-05-31,37.59,19.13,11.001,19.8,10.548,13.265,20.0,15.418,3.077,4.573,3.587,15.105,23.67,20.745,8.888,43.94,15.313,31.39,4.102,15.7,14.35,21.648,9.75,18.7,26.76,19.752,12.99,23.331,12.921,11.25,8.357,8.43,8.04
2012-06-01,37.0,18.8,10.731,19.7,10.498,13.005,19.95,14.682,2.996,4.387,3.487,14.981,23.697,20.625,8.802,44.4,15.143,30.25,4.089,15.75,13.99,21.623,9.99,18.28,27.44,19.515,12.81,22.924,12.762,11.0,8.22,8.205,8.11
2012-06-04,36.92,19.11,10.569,19.97,10.416,13.085,19.28,14.479,2.951,4.34,3.606,15.381,23.427,20.545,8.674,44.36,15.126,31.4,4.157,15.7,13.69,21.573,9.93,18.31,27.728,20.099,12.76,23.331,12.651,11.0,8.023,8.463,8.04
2012-06-05,36.89,18.8,10.408,19.6,10.21,12.825,18.8,14.409,2.935,4.272,3.669,15.19,23.4,20.56,8.481,43.7,14.934,30.81,4.082,15.31,13.6,21.433,9.98,17.94,28.072,19.871,12.55,22.811,12.516,10.65,7.649,8.35,7.73
2012-06-06,37.96,19.09,10.844,20.0,10.62,13.295,19.2,15.096,3.0,4.485,3.702,16.076,23.833,21.385,8.759,43.43,15.552,32.04,4.157,15.95,14.2,21.453,10.14,18.73,28.16,20.752,12.6,23.227,12.831,10.48,7.384,8.364,7.9
2012-06-07,37.96,19.09,10.844,20.0,10.62,13.295,19.2,15.096,3.0,4.485,3.702,16.076,23.833,21.385,8.759,43.43,15.552,32.04,4.157,15.95,14.2,21.453,10.14,18.73,28.16,20.752,12.6,23.227,12.831,10.48,7.384,8.364,7.9
2012-06-08,38.34,18.88,10.78,19.74,10.644,13.695,19.22,14.894,2.96,4.459,3.75,16.0,23.933,20.75,8.734,43.2,15.552,32.5,4.232,15.7,13.8,21.748,10.14,18.87,28.576,20.693,12.55,23.284,12.86,11.05,7.561,8.364,7.92
2012-06-11,37.86,18.39,10.889,19.15,10.762,13.475,19.4,14.762,2.96,4.48,3.75,15.905,24.267,20.76,8.838,43.94,15.587,32.1,4.184,15.65,13.68,21.998,10.24,18.56,28.6,20.584,12.43,23.407,12.753,10.94,7.807,8.397,8.16
2012-06-12,38.75,18.6,11.076,19.25,10.94,13.875,19.4,14.998,2.959,4.573,3.75,16.438,24.91,21.8,8.98,45.25,16.105,32.55,4.279,15.99,14.02,22.723,10.7,18.97,29.0,21.297,12.47,24.286,13.061,11.44,7.679,8.463,8.27
2012-06-13,38.8,18.9,11.095,19.63,10.976,14.055,19.35,14.976,2.941,4.599,3.75,16.6,25.333,22.0,8.938,44.0,15.905,32.63,4.35,15.66,14.0,22.193,10.6,19.2,29.456,21.535,12.58,24.342,13.253,12.07,7.767,8.397,8.5
2012-06-14,38.9,18.17,11.103,18.87,11.047,14.025,19.0,15.038,2.836,4.605,3.654,16.676,25.0,21.5,9.123,44.29,15.962,33.5,4.363,16.0,13.81,22.148,10.83,19.12,29.816,21.782,12.56,24.371,13.142,11.84,7.649,8.43,8.85
2012-06-15,39.52,18.55,11.339,19.14,11.193,14.385,19.19,15.078,2.825,4.667,3.74,17.048,24.6,21.66,9.212,43.8,16.057,32.9,4.393,16.1,13.67,22.448,10.8,19.8,29.36,22.158,12.55,24.295,13.302,12.11,7.325,8.588,9.67
2012-06-18,39.85,18.9,11.264,19.5,11.101,14.145,19.94,15.448,2.82,4.636,3.779,16.838,24.957,21.825,9.194,43.9,16.097,32.95,4.351,16.54,13.83,22.593,10.64,19.3,29.224,21.97,12.22,24.503,13.306,12.2,6.922,8.793,9.49
2012-06-19,40.81,19.65,11.444,20.44,11.19,14.155,20.76,15.768,2.78,4.745,3.808,17.105,25.407,22.675,9.301,45.0,16.105,33.36,4.382,16.81,13.72,23.173,10.84,19.58,28.848,22.257,12.12,24.314,13.593,12.21,7.079,9.091,9.8
2012-06-20,40.93,19.9,11.283,20.71,11.101,14.275,20.68,15.678,2.8,4.667,3.892,16.667,25.333,22.545,9.194,44.31,16.018,33.2,4.349,16.28,13.5,23.248,10.72,19.62,29.36,21.782,12.34,24.522,13.65,12.62,6.922,8.952,10.11
2012-06-21,39.8,19.27,10.84,19.97,10.78,14.195,20.49,15.322,2.811,4.464,3.846,16.067,25.277,21.945,8.98,44.0,15.696,31.25,4.351,15.92,13.32,23.248,10.73,19.5,29.32,20.812,11.95,23.955,13.449,12.08,6.558,8.734,9.78
2012-06-22,39.71,19.55,10.615,20.16,10.78,13.765,19.88,15.116,2.825,4.387,3.875,15.752,24.833,21.7,8.945,44.17,15.635,31.2,4.287,16.0,13.43,23.573,10.47,19.22,28.872,20.426,11.66,23.539,13.392,12.27,6.381,8.595,9.87
2012-06-25,38.95,17.8,10.213,18.48,10.513,13.645,19.1,15.188,2.783,4.2,3.8,15.514,25.0,21.65,8.66,45.0,15.622,30.9,4.269,15.81,13.02,23.598,10.22,19.09,29.376,19.812,11.15,23.586,13.31,12.17,6.106,8.397,9.9
2012-06-26,39.85,18.0,10.198,18.55,10.448,13.665,18.65,15.338,2.825,4.215,3.846,15.467,25.3,22.025,8.624,44.73,15.848,30.51,4.319,16.13,12.86,23.448,10.41,18.98,29.584,20.109,11.22,23.719,13.339,12.28,6.361,8.522,9.43
2012-06-27,39.69,17.64,10.329,18.24,10.612,13.915,18.8,15.084,2.862,4.257,3.869,15.686,25.773,22.475,8.82,44.5,16.036,30.73,4.382,15.9,13.16,23.538,10.47,19.2,30.0,20.327,11.1,24.04,13.298,12.7,6.017,8.417,8.89
2012-06-28,39.22,17.7,10.232,18.3,10.452,14.055,18.76,15.196,2.781,4.205,3.817,15.629,25.763,22.49,8.72,44.57,16.423,30.45,4.426,16.01,13.29,23.898,10.72,19.41,29.92,20.188,10.93,24.059,13.155,12.76,5.949,8.701,8.99
2012-06-29,40.13,18.25,10.622,18.9,10.669,14.245,19.53,15.458,2.883,4.413,3.894,16.857,25.667,22.6,8.909,45.6,16.336,30.39,4.42,16.33,13.36,23.498,11.16,19.52,29.72,21.921,11.38,24.012,13.486,13.38,6.214,8.86,8.92
2012-07-02,40.24,18.36,10.656,18.95,10.694,14.265,19.65,15.202,2.84,4.418,3.838,16.895,25.667,23.075,8.909,46.37,16.606,29.85,4.38,16.55,13.16,22.998,11.04,19.64,29.624,21.891,11.55,24.248,13.511,13.1,6.145,8.721,8.89
2012-07-03,41.0,18.99,10.87,19.69,10.958,14.584,19.95,15.576,2.84,4.527,3.979,16.857,25.7,22.95,9.087,45.65,16.541,30.2,4.405,16.65,13.79,23.273,11.05,19.92,28.872,22.089,12.07,23.444,13.716,12.99,6.656,9.025,8.58
