Date,AZN LN Equity,HSBA LN Equity,ULVR LN Equity,BP/ LN Equity,DGE LN Equity,GSK LN Equity,BATS LN Equity,RIO LN Equity,REL LN Equity,RKT LN Equity,LSEG LN Equity,NG/ LN Equity,CPG LN Equity,BA/ LN Equity,LLOY LN Equity,AAL LN Equity,BARC LN Equity,PRU LN Equity,FLTR LN Equity,AHT LN Equity,III LN Equity,TSCO LN Equity,RR/ LN Equity,SSE LN Equity,STAN LN Equity,VOD LN Equity,RTO LN Equity,IMB LN Equity,LGEN LN Equity,NWG LN Equity,AV/ LN Equity,INF LN Equity,IHG LN Equity,SGE LN Equity,BNZL LN Equity,SMT LN Equity,SN/ LN Equity,NXT LN Equity,SGRO LN Equity,CNA LN Equity,WPP LN Equity,BT/A LN Equity,HLMA LN Equity,ADM LN Equity,BRBY LN Equity,ABF LN Equity,SPX LN Equity,CRDA LN Equity,WTB LN Equity,ITRK LN Equity,UU/ LN Equity,MRO LN Equity,PSON LN Equity,SVT LN Equity,ENT LN Equity,SMIN LN Equity,IAG LN Equity,ANTO LN Equity,WEIR LN Equity,MKS LN Equity,FCIT LN Equity,DCC LN Equity,STJ LN Equity,SBRY LN Equity,LAND LN Equity,BDEV LN Equity,BKG LN Equity,KGF LN Equity,DPH LN Equity,TW/ LN Equity,IMI LN Equity,DPLM LN Equity,HWDN LN Equity,JD/ LN Equity,SMDS LN Equity,BEZ LN Equity,RS1 LN Equity,SDR LN Equity,UTG LN Equity
2011-02-17,3025.0,730.9,1806.0,489.35,1190.0,1199.238,2443.0,4498.5,561.5,3204.898,847.915,624.0,628.193,340.9,69.17,3280.176,308.115,634.141,2660.653,186.5,315.5,510.466,216.539,1196.0,1613.3,225.196,98.0,1925.0,121.3,527.693,617.105,424.515,2168.362,307.905,778.0,148.3,735.0,1967.0,313.007,344.2,836.5,184.6,340.0,1725.0,1195.0,1059.0,1969.692,1573.428,1579.925,1787.0,587.5,866.873,1048.0,1454.0,103.0,1363.0,167.071,1410.0,1695.0,345.65,316.0,1877.963,314.6,385.0,784.533,100.4,989.5,256.5,428.754,38.59,1040.571,300.0,125.8,8.9,136.525,135.2,272.5,298.86,203.344
2011-02-18,3033.5,722.8,1827.0,493.0,1200.0,1213.906,2466.5,4397.0,564.0,3241.062,846.533,626.727,628.193,342.7,69.3,3211.994,304.42,624.313,2666.916,184.2,317.0,519.333,215.338,1211.0,1583.79,226.38,92.5,1992.0,120.5,522.631,618.684,419.543,2197.457,303.277,780.0,148.3,742.0,2005.0,311.382,344.9,845.0,185.4,340.2,1753.0,1190.0,1055.0,1969.692,1582.977,1583.362,1796.0,594.5,865.178,1058.0,1471.0,103.0,1378.0,163.425,1407.0,1715.0,341.92,316.8,1898.962,319.0,384.0,794.133,99.75,988.0,263.3,434.873,38.1,1035.429,296.25,124.6,8.9,134.538,139.2,272.5,299.2,201.856
2011-02-21,3026.5,704.4,1832.0,491.55,1200.0,1209.354,2450.0,4311.5,564.5,3216.627,833.177,618.0,625.983,341.5,66.55,3170.19,297.677,612.348,2651.723,179.6,313.1,523.766,214.137,1206.0,1552.38,223.639,91.25,1962.0,119.2,502.277,608.158,413.375,2166.831,300.752,768.5,147.2,729.0,1982.0,310.713,341.9,841.0,182.1,337.4,1737.0,1177.0,1050.0,1979.384,1585.099,1575.63,1790.0,589.0,869.415,1032.0,1464.0,103.0,1363.0,158.784,1391.0,1709.0,339.433,314.0,1876.623,319.0,383.0,784.533,99.6,973.5,259.3,444.617,37.55,1024.0,295.5,122.7,9.0,131.654,135.6,271.1,295.12,200.368
2011-02-22,3009.5,699.0,1823.0,492.75,1199.0,1189.628,2439.5,4340.5,561.0,3169.711,832.716,614.182,621.011,326.8,66.29,3193.083,297.307,611.92,2614.203,179.1,313.3,517.876,210.877,1210.0,1550.48,222.268,92.45,1991.0,118.4,513.908,601.711,401.591,2151.517,296.544,746.0,146.7,725.0,2003.0,308.801,338.7,837.0,180.5,329.6,1708.0,1170.0,1037.0,1965.384,1738.94,1568.757,1794.0,586.5,857.552,1030.0,1458.0,103.0,1351.0,157.922,1383.0,1702.0,335.225,313.9,1873.116,310.1,377.1,784.0,100.0,974.0,258.6,465.919,36.92,1011.429,295.0,122.2,9.0,130.885,134.1,269.9,299.37,200.269
2011-02-23,2976.5,696.8,1810.0,488.5,1185.0,1193.675,2413.0,4207.0,549.5,3123.774,825.807,613.091,609.408,327.0,65.5,3101.511,294.675,603.374,2688.941,173.0,305.4,515.913,208.303,1212.0,1528.59,218.842,90.25,2001.0,117.5,509.6,592.368,395.606,2070.357,294.966,740.5,142.0,714.0,1983.0,308.514,335.1,830.0,176.7,330.4,1674.0,1144.0,1032.0,1966.461,1684.831,1529.237,1746.0,586.5,830.153,1013.0,1460.0,113.5,1345.0,155.403,1313.0,1630.0,331.973,309.5,1883.628,307.1,374.6,790.4,99.1,973.0,251.7,456.854,36.74,986.857,287.0,120.3,8.88,128.834,135.2,270.1,295.29,200.368
2011-02-24,2945.0,694.8,1825.0,493.0,1197.0,1191.652,2396.5,4170.0,543.0,3119.864,822.583,617.454,603.331,325.5,65.78,3163.72,288.716,581.581,2716.617,167.1,307.7,509.073,208.646,1218.0,1521.45,215.852,90.0,1963.0,116.0,491.077,589.605,385.847,2029.011,295.072,740.0,140.5,710.0,1983.0,299.814,333.6,820.5,176.0,323.9,1659.0,1140.0,1022.0,1937.384,1645.574,1502.604,1738.0,581.0,813.771,1013.0,1451.0,117.0,1324.0,149.967,1348.0,1608.0,332.643,308.9,1906.984,300.0,372.2,786.133,101.2,972.5,251.1,453.229,36.24,986.286,277.75,115.0,8.885,128.193,133.7,266.0,294.44,195.805
2011-02-25,2960.0,711.1,1837.0,494.75,1205.0,1193.675,2466.5,4265.5,547.5,3091.519,822.123,622.363,611.618,327.6,62.85,3291.622,289.409,593.973,2764.728,170.6,310.9,514.33,210.019,1219.0,1548.58,217.659,90.9,1996.0,117.6,491.616,608.158,400.394,2074.951,297.701,756.0,145.3,717.5,2024.0,303.542,339.2,834.0,178.7,331.3,1661.0,1187.0,1027.0,1979.384,1660.428,1546.42,1779.0,590.0,843.429,1041.0,1473.0,112.5,1345.0,148.906,1397.0,1692.0,335.703,313.7,1923.101,300.0,374.7,798.933,103.9,1009.0,256.9,458.214,37.81,1004.571,282.5,115.9,8.89,129.795,134.4,270.6,298.52,198.582
2011-02-28,2996.0,678.0,1824.0,494.7,1202.0,1194.686,2462.0,4309.5,549.5,3098.361,829.031,622.909,611.618,328.9,61.96,3317.999,295.46,608.074,2752.827,171.4,312.3,511.986,211.735,1239.0,1548.58,217.16,90.85,1974.0,118.8,486.339,613.684,400.21,2094.858,299.069,760.0,144.0,711.5,1976.0,307.845,340.1,846.5,182.2,336.5,1689.0,1199.0,966.5,1971.845,1680.587,1530.955,1804.0,592.0,858.399,1050.0,1487.0,112.5,1337.0,148.839,1407.0,1714.0,331.304,312.1,1977.561,305.0,380.0,817.6,107.4,1035.0,254.4,460.027,39.54,1016.0,274.75,115.6,8.85,127.552,137.6,276.4,304.47,198.781
2011-03-01,2980.5,658.0,1823.0,490.0,1212.0,1185.582,2470.5,4294.0,539.5,3070.994,825.347,616.363,607.751,324.0,61.75,3290.627,289.363,594.828,2756.751,178.0,308.0,507.363,210.362,1218.0,1540.01,217.347,90.75,1943.0,117.8,477.508,600.658,397.448,2012.166,294.125,742.0,140.9,707.0,1940.0,306.506,333.5,830.0,180.8,338.0,1708.0,1184.0,993.0,2013.845,1702.867,1489.718,1857.0,586.5,855.01,1035.0,1468.0,112.5,1330.0,147.712,1418.0,1712.0,324.992,309.9,1967.902,306.4,370.8,810.133,104.8,1014.0,243.0,461.84,39.32,1013.714,270.0,115.2,8.88,125.629,136.4,273.4,301.58,194.516
2011-03-02,2951.5,657.5,1820.0,484.5,1183.0,1172.431,2451.0,4246.5,541.0,3092.497,815.214,619.091,597.253,320.8,62.73,3252.804,290.425,593.546,2742.618,175.5,304.8,505.59,204.871,1212.0,1606.64,219.091,88.3,1952.0,118.0,476.431,591.711,395.883,2006.041,292.757,724.5,139.4,703.5,1924.0,301.822,332.0,831.5,179.5,338.3,1655.0,1161.0,980.5,2003.076,1690.135,1412.397,1850.0,592.0,857.835,1040.0,1474.0,112.5,1296.0,149.967,1409.0,1702.0,320.209,308.9,1938.977,301.2,369.5,808.533,104.1,1012.0,245.0,459.574,39.0,1011.429,276.0,116.0,9.15,126.975,126.1,271.9,299.03,207.708
2011-03-03,2959.0,662.7,1833.0,491.5,1195.0,1179.512,2501.5,4351.0,545.0,3126.706,823.505,623.454,606.646,327.7,62.88,3344.874,290.98,600.383,2741.457,181.1,302.9,509.2,207.102,1220.0,1629.95,225.196,87.4,1972.0,120.8,480.954,601.711,398.0,2038.199,295.387,729.5,142.1,710.0,1938.0,303.734,336.0,836.5,183.5,340.0,1678.0,1177.0,986.0,2032.153,1703.928,1467.38,1893.0,599.5,876.477,1054.0,1513.0,112.5,1331.0,154.873,1447.0,1770.0,324.322,313.3,1988.408,309.0,371.5,813.333,103.4,1018.0,243.6,465.012,41.0,1077.714,276.75,114.2,8.9,126.526,124.3,274.2,300.05,210.089
2011-03-04,2986.5,652.5,1831.0,493.9,1194.0,1185.076,2483.0,4314.0,547.5,3094.452,819.359,624.0,596.701,324.3,62.12,3309.539,289.225,607.22,2759.414,182.4,307.0,508.883,207.273,1222.0,1614.73,222.891,88.75,1942.0,121.8,474.493,610.263,401.406,2019.823,292.652,736.5,143.0,714.5,1937.0,310.426,336.7,814.5,184.0,343.8,1680.0,1158.0,978.0,2067.692,1706.05,1442.466,1899.0,589.0,884.951,1091.0,1508.0,112.5,1344.0,150.364,1437.0,1790.0,321.644,313.4,2025.658,320.9,368.7,824.533,103.1,1023.0,244.1,471.358,40.71,1093.714,275.5,115.3,8.88,128.962,127.6,278.7,305.32,209.295
2011-03-07,2980.0,657.5,1835.0,497.5,1195.0,1186.594,2468.5,4210.0,551.0,3058.288,811.069,625.636,597.806,325.1,61.01,3270.72,284.467,598.673,2795.084,186.5,303.9,505.526,205.901,1215.0,1600.92,222.642,87.8,1904.0,121.6,471.369,618.289,393.581,2024.417,289.601,731.0,143.0,710.5,1941.0,310.904,336.2,823.0,183.8,345.2,1654.0,1200.0,975.0,2092.461,1749.55,1427.861,1994.0,585.0,894.837,1100.0,1508.0,113.0,1347.0,152.817,1420.0,1779.0,321.261,313.8,1989.437,317.3,367.6,819.733,102.1,1026.0,245.3,461.84,40.56,1086.286,274.25,109.5,8.9,130.629,127.4,279.1,304.98,208.601
2011-03-08,2971.0,670.6,1840.0,493.8,1204.0,1192.663,2507.0,4145.5,547.5,3044.604,811.069,625.091,597.253,327.7,61.52,3235.883,285.068,610.211,2775.37,203.2,303.2,505.4,206.072,1220.0,1599.02,226.567,88.15,1912.0,121.2,477.939,625.132,386.584,2050.45,288.234,724.0,143.9,710.5,1934.0,310.808,337.2,807.5,191.1,345.0,1661.0,1193.0,977.5,2098.922,1728.331,1455.353,1955.0,588.0,881.279,1100.0,1503.0,115.0,1353.0,151.558,1382.0,1695.0,323.748,313.6,1995.159,320.4,368.6,819.2,102.9,1039.0,241.1,463.653,40.65,1094.857,276.5,112.0,9.085,134.603,128.0,276.3,305.49,211.279
2011-03-09,2971.0,666.2,1839.0,485.05,1195.0,1197.721,2436.5,4088.0,548.5,3058.288,800.476,631.091,602.778,330.3,61.39,3203.534,282.204,640.123,2765.643,206.5,307.5,504.196,212.593,1205.0,1556.19,224.511,90.5,1978.0,122.1,473.954,628.816,391.74,2047.387,284.447,734.0,141.2,715.0,1920.0,307.367,337.6,807.0,190.1,361.7,1650.0,1203.0,959.0,2133.384,1718.782,1435.593,1983.0,581.5,880.149,1105.0,1485.0,115.5,1352.0,154.21,1354.0,1692.0,326.044,312.3,1995.706,332.0,371.0,817.6,106.8,1049.0,244.6,470.904,42.1,1097.143,273.5,109.8,8.99,133.321,130.1,277.0,306.0,217.528
2011-03-10,2976.0,660.0,1848.0,476.5,1187.0,1201.262,2416.5,3931.5,535.5,3032.875,778.368,632.727,593.938,323.1,60.56,3097.529,278.417,628.158,2802.16,194.0,299.3,499.7,207.617,1208.0,1533.35,222.58,89.0,1977.0,117.5,463.077,606.316,378.666,2045.856,286.235,732.5,140.2,718.5,1908.0,303.542,337.4,776.5,188.7,350.8,1622.0,1185.0,948.0,2084.922,1686.952,1428.72,1945.0,581.0,860.094,1105.0,1485.0,117.0,1326.0,154.475,1317.0,1615.0,325.183,308.6,1979.08,328.5,368.4,798.933,103.8,1037.0,240.0,459.574,40.86,1076.571,276.5,105.0,8.83,131.782,127.1,272.0,296.48,209.791
2011-03-11,2949.0,657.6,1857.0,468.4,1180.0,1208.849,2396.0,3963.5,528.0,3042.649,780.211,620.727,593.938,320.7,61.18,3113.952,275.969,616.194,2789.244,190.0,296.7,496.216,204.871,1201.0,1514.31,222.891,88.75,1975.0,115.2,461.462,597.237,373.879,2012.166,284.762,722.5,139.4,714.0,1900.0,301.152,331.5,779.5,188.0,340.4,1600.0,1174.0,944.5,2085.999,1650.879,1418.41,1913.0,576.0,860.659,1094.0,1461.0,117.0,1302.0,154.541,1339.0,1600.0,321.07,308.0,1929.732,330.9,367.1,794.667,102.2,1012.0,240.0,459.574,39.41,1071.429,274.0,102.5,9.3,130.436,123.8,270.0,298.35,210.783
2011-03-14,2906.5,650.0,1835.0,459.3,1169.0,1200.25,2366.0,3975.0,525.0,2999.644,775.605,606.0,585.098,319.9,60.63,3075.134,272.089,613.63,2790.517,190.6,292.8,489.123,201.268,1184.0,1516.21,218.032,88.2,1938.0,114.8,450.693,578.947,371.393,1970.82,277.925,711.5,140.2,706.5,1868.0,302.491,325.2,772.0,185.2,339.8,1592.0,1123.0,943.5,2074.153,1698.623,1388.341,1925.0,571.0,859.529,1082.0,1442.0,117.0,1288.0,152.353,1331.0,1600.0,318.488,304.6,1933.324,331.6,361.2,785.067,102.0,1006.0,236.5,456.854,39.62,1066.857,264.5,102.1,8.865,130.18,120.3,270.2,301.07,208.799
2011-03-15,2854.0,646.0,1803.0,451.25,1139.0,1173.443,2328.5,3935.0,508.0,2984.005,762.709,592.909,588.413,317.0,60.38,3017.404,269.734,593.973,2799.189,185.3,284.7,484.373,198.18,1189.0,1491.47,213.983,85.95,1893.0,111.9,445.846,568.026,363.752,1921.818,276.662,702.5,138.4,686.0,1905.0,294.556,322.2,757.5,181.2,335.2,1582.0,1110.0,940.0,2027.845,1684.831,1379.75,1907.0,564.5,847.383,1069.0,1420.0,116.0,1285.0,146.32,1309.0,1560.0,317.436,299.8,1907.652,314.0,355.3,769.6,100.8,993.0,235.0,444.391,38.17,1044.0,263.5,103.9,8.97,128.193,117.2,263.4,294.1,207.311
2011-03-16,2801.5,622.5,1796.0,450.3,1120.0,1151.694,2300.0,3874.0,505.5,2946.864,756.721,593.454,587.861,306.4,59.45,2940.762,260.496,575.598,2737.821,182.0,291.0,478.863,194.919,1196.0,1451.49,208.19,84.25,1878.0,111.1,438.308,554.211,359.517,1880.472,272.139,693.0,137.4,672.0,1893.0,286.62,317.5,738.0,175.5,328.2,1555.0,1094.0,949.5,2011.692,1667.855,1358.272,1851.0,551.0,838.627,1041.0,1390.0,116.0,1256.0,141.149,1292.0,1541.0,314.949,296.6,1895.709,319.5,350.6,749.333,99.05,960.0,230.4,431.474,37.77,1040.0,266.0,101.1,8.925,126.334,118.0,258.4,287.47,200.467
2011-03-17,2839.5,626.6,1804.0,457.6,1139.0,1170.408,2327.0,3998.5,511.0,2951.751,763.63,602.727,596.148,307.1,59.37,2979.083,261.928,589.7,2750.871,186.5,295.2,486.463,197.322,1205.0,1494.32,213.609,85.05,1895.0,110.7,439.923,575.0,369.828,1915.693,273.822,705.5,137.9,678.0,1952.0,300.005,318.4,753.0,178.3,331.1,1588.0,1108.0,968.5,2017.076,1716.66,1392.637,1909.0,560.5,850.491,1054.0,1402.0,114.5,1299.0,144.795,1347.0,1606.0,320.496,301.0,1917.917,318.0,352.9,768.0,103.4,1004.0,237.1,442.804,39.67,1072.571,309.5,104.8,9.33,128.129,120.7,263.0,286.28,206.319
2011-03-18,2828.0,623.1,1820.0,462.0,1143.0,1155.234,2327.0,4016.0,515.0,2958.593,773.302,629.454,589.518,318.4,59.75,3022.878,260.588,606.793,2753.272,187.8,298.3,485.45,198.523,1234.0,1516.21,211.741,89.0,1910.0,109.9,439.277,581.184,370.012,1950.913,274.033,712.0,137.6,678.5,1940.0,301.152,328.5,760.0,177.1,330.0,1565.0,1106.0,966.5,2028.922,1697.562,1392.637,1937.0,568.5,880.714,1057.0,1420.0,114.5,1314.0,145.259,1364.0,1635.0,320.209,303.6,1954.154,320.0,351.0,769.067,102.8,1040.0,241.8,444.844,39.88,1091.429,305.0,105.8,9.5,128.449,121.9,265.5,292.91,205.03
2011-03-21,2854.5,633.8,1839.0,464.6,1150.0,1167.373,2338.0,4057.5,518.5,2995.734,781.592,630.545,599.463,325.1,60.75,3047.264,267.424,617.903,2818.989,190.8,300.0,486.843,205.386,1235.0,1543.82,219.278,90.05,1916.0,113.4,445.739,593.158,378.666,1947.851,281.501,728.0,140.0,686.0,1944.0,306.028,327.8,771.0,181.4,343.1,1575.0,1138.0,969.0,2053.692,1723.026,1418.41,1978.0,579.5,889.188,1081.0,1437.0,114.5,1333.0,147.712,1367.0,1708.0,327.096,306.1,1979.845,321.6,357.5,773.333,106.2,1054.0,244.0,436.912,41.27,1126.286,318.75,110.3,9.645,130.052,123.3,270.0,295.12,214.751
2011-03-22,2848.5,626.1,1810.0,463.6,1137.0,1166.362,2346.0,4013.5,515.5,2967.389,765.933,638.727,598.358,320.5,61.16,3042.287,266.5,626.877,2807.573,188.1,297.5,480.066,204.013,1232.0,1526.68,217.409,89.75,1901.0,113.8,450.046,588.026,375.628,1947.851,282.448,723.5,139.4,683.5,1937.0,306.506,326.0,757.0,181.8,338.4,1572.0,1119.0,963.5,2067.692,1690.135,1412.397,1975.0,580.5,889.753,1076.0,1420.0,114.5,1307.0,147.116,1353.0,1684.0,325.661,303.9,1958.11,319.6,354.3,769.067,106.3,1043.0,242.4,455.041,40.92,1114.286,318.0,107.7,9.15,129.859,124.5,266.0,295.8,212.172
2011-03-23,2834.0,631.3,1834.0,470.25,1147.0,1166.868,2385.5,4128.0,514.0,2990.847,770.078,638.182,601.121,318.8,60.24,3102.506,265.346,623.031,2803.636,186.4,294.4,481.523,206.244,1207.0,1517.64,217.534,90.05,1922.0,115.1,446.062,569.342,373.879,1912.63,283.29,728.5,140.0,687.0,1965.0,310.808,317.6,745.0,180.4,336.6,1580.0,1118.0,977.5,2083.845,1716.66,1402.087,2023.0,579.5,906.418,1072.0,1419.0,114.5,1325.0,143.204,1391.0,1705.0,330.443,305.2,1928.292,322.3,335.3,773.867,109.2,1040.0,243.8,482.235,41.96,1116.571,319.0,105.0,9.035,128.898,124.7,265.7,290.87,212.568
2011-03-24,2849.5,646.6,1869.0,480.9,1155.0,1173.443,2401.0,4231.5,513.5,2994.757,785.738,643.091,605.541,327.2,60.35,3169.692,268.717,625.595,2863.916,194.8,300.0,492.733,210.019,1218.0,1537.63,219.029,90.35,1910.0,118.1,451.016,567.895,376.733,1975.414,286.866,735.5,142.7,683.0,2043.0,316.162,323.0,756.5,181.5,345.4,1578.0,1114.0,1000.0,2104.307,1745.306,1445.902,2026.0,584.5,919.129,1077.0,1431.0,114.5,1314.0,148.839,1416.0,1733.0,342.494,310.9,1962.123,330.0,341.0,785.067,116.5,1055.0,261.4,474.077,43.31,1160.0,320.0,108.5,9.025,129.859,126.4,270.5,296.31,215.842
2011-03-25,2874.0,647.9,1886.0,483.55,1170.0,1187.605,2408.5,4243.5,513.5,3088.587,791.725,643.091,608.303,325.9,60.09,3196.069,267.886,614.912,2889.325,192.1,298.2,492.036,207.617,1231.0,1536.2,219.964,90.75,1896.0,117.2,454.031,571.053,377.746,1955.507,286.13,735.5,146.0,695.5,2019.0,316.258,321.8,759.0,182.3,344.8,1576.0,1116.0,1001.0,2095.692,1731.513,1445.902,2040.0,587.5,919.129,1080.0,1441.0,114.5,1317.0,151.69,1417.0,1727.0,335.799,311.8,1963.208,330.4,346.0,781.867,112.5,1038.0,256.8,468.638,41.96,1166.857,320.0,109.6,9.09,129.539,127.1,267.2,299.71,217.726
2011-03-28,2872.5,653.5,1892.0,477.1,1165.0,1194.181,2407.5,4279.0,520.5,3114.977,783.435,645.818,611.066,328.5,60.6,3169.194,270.103,619.185,2953.885,194.9,298.8,491.91,208.131,1250.0,1545.24,221.521,91.5,1880.0,116.2,456.723,571.974,381.336,1882.003,289.286,731.5,146.6,695.5,2024.0,316.736,323.0,760.5,181.6,348.3,1581.0,1147.0,993.0,2089.23,1723.026,1428.72,2026.0,588.5,921.671,1081.0,1436.0,123.0,1324.0,151.823,1405.0,1711.0,337.903,312.4,1968.968,331.1,342.3,781.333,112.7,1034.0,253.1,469.998,41.92,1161.143,324.0,109.7,9.0,130.308,124.6,271.0,298.18,215.147
2011-03-29,2864.0,651.4,1894.0,466.55,1163.0,1197.721,2462.0,4366.0,525.0,3116.932,776.066,648.545,619.353,331.7,60.21,3236.878,264.145,624.313,2932.005,195.3,298.9,489.503,209.332,1267.0,1548.1,225.508,91.0,1901.0,116.5,451.016,573.289,382.533,1957.039,294.02,737.5,146.0,696.0,2065.0,313.39,322.6,769.0,182.1,347.5,1555.0,1162.0,1002.0,2093.538,1727.27,1433.015,2021.0,589.5,921.106,1090.0,1435.0,123.0,1319.0,153.348,1404.0,1703.0,335.99,312.6,1969.543,330.0,337.9,781.867,113.2,1032.0,255.7,463.2,41.64,1155.429,325.75,109.6,9.125,130.436,124.8,270.0,297.84,211.874
2011-03-30,2900.0,656.0,1899.0,458.45,1177.0,1208.849,2521.0,4410.0,536.0,3100.316,771.92,649.636,617.696,329.3,58.55,3209.008,262.113,616.621,2918.339,203.0,301.1,488.616,212.936,1262.0,1555.71,224.075,90.65,1934.0,116.7,442.616,575.263,387.32,1987.665,294.756,741.0,147.8,705.0,2011.0,312.72,330.7,781.0,184.7,351.1,1560.0,1185.0,1004.0,2110.769,1748.489,1427.861,2045.0,597.5,937.771,1103.0,1465.0,128.5,1304.0,154.143,1392.0,1724.0,325.852,313.9,1975.387,333.4,334.7,787.733,111.2,1042.0,254.4,466.825,41.28,1177.143,332.0,108.7,9.17,130.693,124.3,270.5,296.82,216.239
2011-03-31,2863.0,641.0,1900.0,454.0,1185.0,1203.285,2502.0,4379.0,540.0,3129.638,766.854,648.0,619.353,324.9,58.09,3192.087,256.385,603.801,2982.829,198.4,298.9,482.6,212.421,1261.0,1539.06,219.901,90.0,1927.0,115.2,439.277,569.474,383.638,1957.039,292.547,744.5,148.4,703.0,1980.0,307.367,325.3,768.5,185.6,350.5,1554.0,1174.0,992.0,2088.153,1780.318,1417.551,2034.0,591.5,926.19,1101.0,1461.0,129.0,1297.0,150.497,1361.0,1731.0,322.027,313.9,1984.427,334.5,335.3,782.4,110.1,1041.0,245.9,457.761,40.62,1177.143,320.0,109.5,8.88,127.552,123.2,267.3,295.12,214.255
2011-04-01,2895.0,655.1,1901.0,470.0,1199.0,1214.412,2538.5,4419.0,543.5,3213.694,788.04,651.818,623.221,330.4,61.0,3240.86,267.378,624.313,3045.304,199.9,285.8,492.67,216.367,1284.0,1574.75,223.141,90.5,1940.0,117.2,455.969,587.237,392.936,1935.6,295.387,747.5,149.7,709.0,2000.0,307.558,330.2,788.0,188.2,355.0,1611.0,1200.0,1003.0,2117.23,1797.294,1428.72,2092.0,598.5,940.596,1138.0,1476.0,135.0,1328.0,150.298,1397.0,1776.0,324.131,316.5,2002.469,339.9,334.4,796.8,112.7,1060.0,253.8,464.559,40.88,1193.143,328.25,111.1,8.585,130.244,126.3,270.2,301.58,213.362
2011-04-04,2895.0,647.6,1891.0,469.25,1190.0,1231.609,2531.0,4478.0,548.0,3215.649,789.883,654.545,622.668,332.2,60.32,3269.227,266.316,622.176,3071.776,204.6,283.0,498.75,216.024,1305.0,1576.18,222.829,91.25,1960.0,117.5,450.585,582.895,396.343,1944.788,292.231,745.0,149.6,711.0,2046.0,306.41,331.6,789.5,189.7,355.7,1611.0,1198.0,994.0,2116.153,1822.757,1435.593,2096.0,600.5,958.673,1149.0,1474.0,141.0,1327.0,148.707,1424.0,1808.0,327.383,315.0,2035.645,342.9,331.6,796.8,115.5,1061.0,258.5,465.466,41.58,1210.286,330.0,112.6,8.66,130.116,127.3,267.7,305.49,211.18
2011-04-05,2906.5,647.4,1885.0,474.85,1200.0,1231.609,2549.5,4413.0,543.0,3194.146,793.107,642.545,613.276,333.9,59.62,3257.781,264.884,623.458,3055.697,207.9,282.5,494.0,215.166,1295.0,1589.98,219.465,91.0,1970.0,118.5,448.754,584.737,391.187,1927.943,294.44,740.5,148.3,710.0,2031.0,307.558,329.7,787.5,190.4,354.3,1608.0,1210.0,988.0,2099.999,1803.66,1439.888,2088.0,589.5,944.833,1146.0,1451.0,144.5,1322.0,146.519,1437.0,1795.0,325.374,313.6,2013.513,336.7,332.7,796.267,112.3,1066.0,258.0,448.696,40.24,1186.286,332.25,110.2,8.7,129.218,128.0,265.7,309.74,210.485
2011-04-06,2927.5,660.4,1897.0,476.5,1201.0,1227.057,2532.0,4430.0,541.5,3207.83,800.476,643.636,614.381,331.6,61.96,3278.683,272.32,631.15,2971.0,204.7,283.0,497.863,215.338,1295.0,1599.02,221.459,90.9,1971.0,120.9,460.708,592.5,397.263,1940.194,290.127,739.5,149.0,715.0,2096.0,306.697,323.8,787.0,190.3,354.3,1619.0,1210.0,1005.0,2090.307,1816.392,1444.184,2080.0,588.0,949.352,1116.0,1443.0,146.0,1330.0,148.375,1468.0,1802.0,344.885,314.6,2019.055,340.0,337.0,794.133,109.1,1062.0,264.9,451.416,38.4,1185.143,336.25,109.7,8.92,131.334,127.0,268.2,312.12,212.866
2011-04-07,2931.0,667.2,1893.0,474.9,1196.0,1230.598,2491.0,4385.0,537.5,3182.418,794.949,643.636,613.276,335.0,61.86,3204.032,272.736,626.877,2965.84,200.2,275.3,499.066,214.48,1283.0,1602.83,221.147,90.8,1956.0,119.3,462.216,588.553,387.597,1943.257,289.286,725.0,148.5,705.5,2052.0,300.196,319.6,769.0,189.3,350.4,1603.0,1190.0,999.0,2098.922,1828.062,1433.015,2065.0,591.0,925.343,1098.0,1440.0,136.5,1325.0,147.845,1449.0,1774.0,341.346,314.4,2019.93,341.2,335.5,784.533,109.0,1061.0,259.4,453.229,37.75,1170.286,333.0,106.5,8.975,128.642,127.4,269.3,304.98,212.172
2011-04-08,2949.5,664.7,1903.0,478.5,1201.0,1234.138,2505.0,4524.0,539.5,3200.988,802.318,643.091,612.723,336.7,62.16,3328.45,274.491,639.269,2966.58,204.1,275.1,501.03,215.853,1312.0,1608.54,219.901,90.95,1962.0,121.1,467.708,594.868,389.622,1961.633,290.127,733.5,149.0,696.5,2070.0,299.24,320.3,761.0,191.0,353.8,1613.0,1183.0,1008.0,2109.692,1846.099,1420.129,2047.0,599.0,929.58,1104.0,1438.0,132.5,1330.0,144.132,1477.0,1797.0,343.929,315.9,2009.305,348.9,338.2,789.333,108.1,1059.0,259.0,442.804,38.01,1193.143,335.0,107.3,8.755,128.449,130.3,270.2,308.72,209.196
